	name	platform	year_of_release	genre	na_sales	eu_sales	jp_sales	other_sales	critic_score	user_score	rating_esrb	sum_sales
16321	Samurai Warriors: Sanada Maru	PSV	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16322	Sengoku Basara 2 Heroes	Wii	2007.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16323	Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX	PS2	2007.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16324	Victory Spike	PS	1996.0	Sports	0.0	0.0	0.01	0.0			ND	0.01
16325	Harry Potter and the Chamber of Secrets	PC	2002.0	Action	0.0	0.01	0.0	0.0	77.0	8.4	E	0.01
16326	Double Sequence: The Q-Virus Invasion	DS	2008.0	Puzzle	0.01	0.0	0.0	0.0	37.0		E	0.01
16327	Brothers in Arms: Furious 4	X360		Shooter	0.01	0.0	0.0	0.0			M	0.01
16328	MXGP 2	PC	2016.0	Racing	0.0	0.01	0.0	0.0			ND	0.01
16329	Densetsu no Yuusha no Densetsu: Legendary Saga	PSP	2010.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16330	Hi Hi Puffy AmiYumi: The Genie & the Amp	DS	2006.0	Action	0.01	0.0	0.0	0.0			ND	0.01
16331	Zero no Tsukaima: Maigo no Period to Ikusen no Symphony	PS2	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16332	Order Up!!	3DS	2011.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16333	Marvel: Ultimate Alliance	PC	2006.0	Role-Playing	0.01	0.0	0.0	0.0	82.0	8.0	T	0.01
16334	Dance with Devils	PSV	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16335	Battle Worlds: Kronos	PC	2016.0	Strategy	0.0	0.01	0.0	0.0	71.0	7.1	ND	0.01
16336	Hiiro no Kakera: Shin Tamayori Hime Denshou Portable	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16337	Kao the Kangaroo	GBA	2001.0	Platform	0.01	0.0	0.0	0.0	52.0		E	0.01
16338	Jewel Quest II	PC	2007.0	Puzzle	0.0	0.01	0.0	0.0			E	0.01
16339	Builder's Block	PS	1999.0	Strategy	0.01	0.0	0.0	0.0			ND	0.01
16340	Seisou no Amazones	3DS	2013.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16341	Mahjong Taikai IV	PS3	2006.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16342	F.E.A.R. Perseus Mandate	PC	2007.0	Shooter	0.01	0.0	0.0	0.0	61.0	7.3	M	0.01
16343	Farming Simulator 15 Expansion Pack	PC	2015.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16344	Lumo	PSV	2016.0	Puzzle	0.0	0.01	0.0	0.0			E10+	0.01
16345	Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru	PSV	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16346	Agarest Senki: Re-appearance	PS3		Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16347	Military History: Commander - Europe at War	DS	2009.0	Strategy	0.0	0.01	0.0	0.0			ND	0.01
16348	Ultraman Fighting Evolution 0	PSP	2006.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16349	Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box	DS	2009.0	Simulation	0.0	0.0	0.01	0.0			ND	0.01
16350	Deus Ex	PC	2000.0	Role-Playing	0.0	0.01	0.0	0.0	90.0	9.3	M	0.01
16351	Aquaman: Battle for Atlantis	GC	2003.0	Action	0.01	0.0	0.0	0.0	27.0	3.1	T	0.01
16352	Jinsei Game Q DS: Shouwa no Dekigoto	DS	2007.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16353	Strider (2014)	PS3	2014.0	Platform	0.0	0.0	0.01	0.0			ND	0.01
16354	Doraemon Wii: Himitsu Douguou Ketteisen!	Wii	2007.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16355	Goku Makaimura Kai	PSP	2007.0	Platform	0.0	0.0	0.01	0.0			ND	0.01
16356	No Fate! Only the Power of Will	X360	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16357	Captain Morgane and the Golden Turtle	Wii	2012.0	Adventure	0.0	0.01	0.0	0.0			ND	0.01
16358	Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita	PS3	2009.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16359	PDC World Championship Darts 2009	Wii	2009.0	Sports	0.0	0.01	0.0	0.0			ND	0.01
16360	Crows: Burning Edge	PS4	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16361	Simple DS Series Vol. 41: The Bakudan Shori-Han	DS	2008.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16362	Nitroplus Blasterz: Heroines Infinite Duel	PS3	2015.0	Fighting	0.0	0.0	0.01	0.0			T	0.01
16363	Kurogane Kaikitan	PSV	2015.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16364	Naxat Soft Reachmania Vol. 1: CR Galaxy Angel	PS2	2008.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16365	Hanayaka Kana, Ware ga Ichizoku	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16366	Mamoru-kun wa Norowarete Shimatta!	X360	2009.0	Shooter	0.0	0.0	0.01	0.0			ND	0.01
16367	Myself; Yourself	PS2	2007.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16368	Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku	PSP	2010.0	Strategy	0.0	0.0	0.01	0.0			ND	0.01
16369	Chaos;Head Noah	PSV	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16370	Curse of the Amsterdam Diamond	DS	2012.0	Puzzle	0.0	0.01	0.0	0.0			ND	0.01
16371	PDC World Championship Darts 2008	PSP		Sports	0.01	0.0	0.0	0.0	43.0		E10+	0.01
16372	Dokuro	PSV	2012.0	Action	0.0	0.0	0.01	0.0	76.0	8.0	E10+	0.01
16373	Starry ? Sky: After Autumn	PSP	2011.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16374	Dragon Quest X: All in One Package	WiiU	2015.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16375	Tiger Woods PGA Tour 2005	PC	2004.0	Sports	0.0	0.01	0.0	0.0	91.0	4.5	E	0.01
16376	Slide Adventure: Mag Kid	DS	2007.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16377	My Little Baby	DS	2008.0	Simulation	0.0	0.01	0.0	0.0			E	0.01
16378	Smuggler's Run	GBA	2002.0	Racing	0.01	0.0	0.0	0.0	41.0	4.3	E	0.01
16379	Jan Sangoku Musou	PS2	2006.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16380	Kono Aozora ni Yakusoku o: Melody of the Sun and Sea	PS2	2007.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16381	Fatal Fury: Battle Archives Volume 1 (JP sales)	PS2	2006.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16382	Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis	PS2	2009.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16383	Kamaitachi no Yoru 2: Tokubetsu Hen	PSP	2006.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16384	CT Special Forces 2: Back in the Trenches	GBA	2003.0	Shooter	0.01	0.0	0.0	0.0	76.0		T	0.01
16385	Durarara!! Relay	PSV	2015.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16386	Root Double: Before Crime After Days	X360	2012.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16387	ef - a fairy tale of the two.	PS2	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16388	Sonic & All-Stars Racing Transformed	PC	2013.0	Racing	0.0	0.01	0.0	0.0			ND	0.01
16389	FairlyLife: MiracleDays	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16390	Goat Simulator	XOne	2016.0	Simulation	0.0	0.01	0.0	0.0	53.0	6.3	T	0.01
16391	Death Connection Portable	PSP	2011.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16392	Surf's Up	GC	2007.0	Sports	0.01	0.0	0.0	0.0			E10+	0.01
16393	Rainbow Islands: Revolution	PSP	2005.0	Action	0.01	0.0	0.0	0.0			ND	0.01
16394	TimeShift	PC	2007.0	Shooter	0.01	0.0	0.0	0.0	71.0	7.6	M	0.01
16395	Rakushou! Pachi-Slot Sengen 4	PS2	2006.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16396	Chaos;Child	PS4	2015.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16397	Moe Moe 2-Ji Daisenryaku 2	PSP	2010.0	Strategy	0.0	0.0	0.01	0.0			ND	0.01
16398	Tsuyo Kiss 3 Portable	PSP	2012.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16399	Championship Manager 2010	PC	2009.0	Sports	0.0	0.01	0.0	0.0			ND	0.01
16400	Moto Racer Advance	GBA	2002.0	Racing	0.01	0.0	0.0	0.0	86.0		E	0.01
16401	Dynasty Warriors: Eiketsuden	PSV	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16402	Duel Masters: Shadow of the Code	GBA	2004.0	Misc	0.01	0.0	0.0	0.0			E	0.01
16403	Freaky Flyers	GC		Racing	0.01	0.0	0.0	0.0	69.0	6.5	T	0.01
16404	The Chronicles of Riddick: Assault on Dark Athena	PC	2009.0	Shooter	0.0	0.01	0.0	0.0	80.0	8.0	M	0.01
16405	Happy Dance Collection	Wii	2008.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16406	Army Men: Air Combat - The Elite Missions	GC	2003.0	Shooter	0.01	0.0	0.0	0.0			ND	0.01
16407	Rally Championship	GC	2003.0	Racing	0.01	0.0	0.0	0.0	63.0		E	0.01
16408	Binary Star	PSV	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16409	Conflict: Denied Ops	PC	2008.0	Shooter	0.0	0.01	0.0	0.0	58.0	4.8	M	0.01
16410	Legend of Kay Anniversary	WiiU	2015.0	Action	0.0	0.01	0.0	0.0	67.0	7.1	E10+	0.01
16411	Musou Tourou	PSP	2009.0	Strategy	0.0	0.0	0.01	0.0			ND	0.01
16412	Gakuen Hetalia	DS	2012.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16413	Really? Really! DS	DS	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16414	Daiya no Kuni no Alice: Wonderful Mirror World	PSP	2013.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16415	FlatOut: Ultimate Carnage	PC	2008.0	Racing	0.0	0.01	0.0	0.0	79.0	7.7	T	0.01
16416	Touch Detective 3: Does Funghi Dream of Bananas?	3DS	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16417	Battlestations: Midway	PC	2007.0	Strategy	0.0	0.01	0.0	0.0	76.0	7.3	T	0.01
16418	Mario vs. Donkey Kong: Tipping Stars	WiiU	2015.0	Puzzle	0.0	0.0	0.01	0.0	70.0	7.4	E	0.01
16419	Tringo	GBA	2006.0	Puzzle	0.01	0.0	0.0	0.0			E	0.01
16420	Jam Sessions: Sing and Play Guitar (jp sales)	DS	2007.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16421	Cities: Skylines Snowfall	PC	2016.0	Simulation	0.0	0.01	0.0	0.0	72.0	7.1	ND	0.01
16422	RalliSport Challenge(JP sales)	XB	2002.0	Racing	0.0	0.0	0.01	0.0			ND	0.01
16423	Ultraman Fighting Evolution 3	PS2	2004.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16424	Rondo of Swords (jp sales)	DS	2007.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16425	Element Hunter	DS	2009.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16426	R.B.I. Baseball 2016	PS4	2016.0	Sports	0.01	0.0	0.0	0.0			ND	0.01
16427	Greg Hastings' Tournament Paintball Max'd	PS2	2006.0	Shooter	0.01	0.0	0.0	0.0	70.0	9.2	E10+	0.01
16428	Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable	PSP	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16429	Whac-A-Mole	GBA	2005.0	Puzzle	0.01	0.0	0.0	0.0			E	0.01
16430	Nakayoshi All-Stars: Mezase Gakuen Idol	DS	2008.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16431	Kamigami no Asobi InFinite	PSV	2016.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16432	Fullmetal Alchemist: Prince of the Dawn	Wii	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16433	H2O+: Footprints in the Sand	PS2	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16434	Grooverider: Slot Car Thunder	GC	2003.0	Racing	0.01	0.0	0.0	0.0	49.0		E	0.01
16435	Fashionable Puppy: Oshare na Koinu DS	DS	2007.0	Simulation	0.0	0.0	0.01	0.0			ND	0.01
16436	Sekirei: Mirai Kara no Okurimono	PS2	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16437	Ultimate Board Game Collection	PS2	2006.0	Misc	0.01	0.0	0.0	0.0	37.0		E	0.01
16438	The Humans: Meet the Ancestors!	DS	2009.0	Puzzle	0.01	0.0	0.0	0.0			ND	0.01
16439	Jambo! Safari Animal Rescue	DS	2009.0	Simulation	0.01	0.0	0.0	0.0			ND	0.01
16440	Dinotopia: The Sunstone Odyssey	XB	2003.0	Action	0.01	0.0	0.0	0.0	44.0		T	0.01
16441	Dungeons & Dragons: Neverwinter Nights - Complete	PC	2011.0	Misc	0.01	0.0	0.0	0.0			ND	0.01
16442	Idol Janshi Suchie-Pai IV	PS2	2007.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16443	Natsuzora no Monologue	PSP	2013.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16444	Kenka Banchou Portable	PSP	2009.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16445	The Train Giant	PC	2012.0	Strategy	0.0	0.01	0.0	0.0			ND	0.01
16446	Inversion	PC		Shooter	0.01	0.0	0.0	0.0	59.0	6.7	M	0.01
16447	Monster Jam	PC	2007.0	Racing	0.01	0.0	0.0	0.0		5.8	ND	0.01
16448	Turbo: Super Stunt Squad	X360	2013.0	Sports	0.0	0.01	0.0	0.0		4.5	E	0.01
16449	Ishin Renka: Ryouma Gaiden	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16450	NHL 2K7	XB	2006.0	Sports	0.01	0.0	0.0	0.0	78.0		E10+	0.01
16451	Act of Aggression	PC	2015.0	Strategy	0.0	0.01	0.0	0.0	71.0	7.1	ND	0.01
16452	Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta	PSP	2013.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16453	Powerdrome	XB	2004.0	Racing	0.01	0.0	0.0	0.0	69.0	7.0	T	0.01
16454	Fallout Anthology	PC	2015.0	Action	0.0	0.01	0.0	0.0		8.3	ND	0.01
16455	Monster Bomber	DS	2006.0	Puzzle	0.01	0.0	0.0	0.0	55.0		E	0.01
16456	Hakuouki: Shinsengumi Kitan	PS3		Adventure	0.01	0.0	0.0	0.0			ND	0.01
16457	Fate/kaleid liner Prisma Illya	3DS	2014.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16458	Young Justice: Legacy	X360	2013.0	Action	0.0	0.01	0.0	0.0		6.2	T	0.01
16459	Wand of Fortune	PS2	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16460	Arabians Lost: The Engagement on Desert	PSP	2012.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16461	TrackMania Turbo	PC	2016.0	Action	0.0	0.01	0.0	0.0	79.0	6.8	E	0.01
16462	Minds and Mystery: 5 Game Pack	PC	2014.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16463	S.Y.K: Shinsetsu Saiyuuki Portable	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16464	Cross Edge Dash	X360	2009.0	Role-Playing	0.0	0.0	0.01	0.0			T	0.01
16465	Crouching Tiger, Hidden Dragon	XB	2003.0	Action	0.01	0.0	0.0	0.0	52.0		T	0.01
16466	Meru Purana	PS	1996.0	Strategy	0.0	0.0	0.01	0.0			ND	0.01
16467	Fullmetal Alchemist: Trading Card Game	DS	2007.0	Misc	0.01	0.0	0.0	0.0	61.0	7.5	T	0.01
16468	Super Bubble Pop	XB	2002.0	Puzzle	0.01	0.0	0.0	0.0	42.0		E	0.01
16469	Gobliiins 4	PC	2009.0	Adventure	0.0	0.01	0.0	0.0	54.0		ND	0.01
16470	Akatsuki no Amaneka to Aoi Kyojin	PSP	2010.0	Strategy	0.0	0.0	0.01	0.0			ND	0.01
16471	Myst	PSP	2006.0	Adventure	0.0	0.01	0.0	0.0	69.0	4.8	E	0.01
16472	John Daly's ProStroke Golf	X360	2010.0	Sports	0.01	0.0	0.0	0.0	57.0		E	0.01
16473	Chaos;Child	PS3	2015.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16474	Darkened Skye	GC	2002.0	Adventure	0.01	0.0	0.0	0.0	61.0	6.4	T	0.01
16475	Sakura-Sou no Pet na Kanojo	PSV	2013.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16476	Cartoon Network Battle Crashers	3DS	2016.0	Action	0.01	0.0	0.0	0.0			E10+	0.01
16477	Wand of Fortune: Mirai e no Prologue	PS2	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16478	Nova Usagi no Game de Ryuugaku!? DS	DS	2007.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16479	Heart no Kuni no Alice	PSP	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16480	San-X: Chara Sagashi Land	DS	2007.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16481	Petz: Hamsterz Life 2	GBA	2007.0	Misc	0.01	0.0	0.0	0.0			ND	0.01
16482	Juiced 2: Hot Import Nights	PC	2007.0	Racing	0.0	0.01	0.0	0.0	61.0	5.0	T	0.01
16483	Poker for Dummies	PC	2008.0	Misc	0.0	0.01	0.0	0.0			T	0.01
16484	Super Dungeon Bros	PS4	2016.0	Action	0.01	0.0	0.0	0.0	42.0	2.3	E10+	0.01
16485	Command & Conquer Renegade	PC	2002.0	Shooter	0.0	0.01	0.0	0.0			ND	0.01
16486	Memories Off	PSP	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16487	Tenchu San Portable	PSP	2009.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16488	Pippa Funnell 2: Farm Adventures	DS	2007.0	Simulation	0.0	0.01	0.0	0.0			ND	0.01
16489	Ride	X360	2015.0	Racing	0.0	0.01	0.0	0.0			ND	0.01
16490	Vitamin X	PS2	2007.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16491	The Wild West	DS	2007.0	Action	0.01	0.0	0.0	0.0	35.0		E10+	0.01
16492	thinkSMART: Chess for Kids	DS	2011.0	Misc	0.01	0.0	0.0	0.0			E	0.01
16493	Saint Seiya Omega: Ultimate Cosmo	PSP	2012.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16494	God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7	PS4	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16495	Dungeon Explorer: Warriors of Ancient Arts	PSP	2007.0	Role-Playing	0.01	0.0	0.0	0.0	56.0	5.5	T	0.01
16496	Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!	PS3	2014.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16497	Sherlock Holmes: The Devil's Daughter	PS4	2016.0	Adventure	0.01	0.0	0.0	0.0	70.0	6.8	T	0.01
16498	Root Letter	PS4	2016.0	Adventure	0.0	0.0	0.01	0.0	69.0	7.5	ND	0.01
16499	River City Ransom SP	3DS	2016.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16500	Aladdin Magic Racer	Wii	2011.0	Racing	0.01	0.0	0.0	0.0			E	0.01
16501	Shin Hayarigami 2	PS4	2016.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16502	Teenage Mutant Ninja Turtles (3DS)	3DS	2013.0	Action	0.01	0.0	0.0	0.0			ND	0.01
16503	Time Leap	X360	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16504	The Godfather (JP sales)	X360	2006.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16505	World Heroes Anthology	PS2	2007.0	Fighting	0.0	0.0	0.01	0.0	53.0		T	0.01
16506	Ride 2	XOne	2016.0	Racing	0.0	0.01	0.0	0.0		8.2	E	0.01
16507	Ride 2	PC	2016.0	Racing	0.0	0.01	0.0	0.0	78.0	7.9	E	0.01
16508	Art Academy: Home Studio	WiiU	2015.0	Misc	0.0	0.0	0.01	0.0	82.0	8.3	E	0.01
16509	th!nk Logic Trainer	Wii	2009.0	Puzzle	0.01	0.0	0.0	0.0			ND	0.01
16510	Colin McRae Rally 04	PC	2004.0	Racing	0.0	0.01	0.0	0.0	87.0	7.2	ND	0.01
16511	Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!	DS	2009.0	Sports	0.0	0.0	0.01	0.0			ND	0.01
16512	Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken	DS	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16513	Routes PE	PS2	2007.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16514	Railfan	PS3	2006.0	Simulation	0.0	0.0	0.01	0.0			ND	0.01
16515	SoniPro	3DS	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16516	Rugby World Cup 2015	PC	2015.0	Sports	0.0	0.01	0.0	0.0		1.4	E	0.01
16517	Akatsuki no Goei Trinity	PSP	2012.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16518	Tropico 3: Gold Edition	PC	2010.0	Strategy	0.0	0.01	0.0	0.0			T	0.01
16519	ESPN NBA 2Night 2002	XB	2002.0	Sports	0.01	0.0	0.0	0.0			E	0.01
16520	Virtua Quest	GC		Role-Playing	0.01	0.0	0.0	0.0	55.0	5.5	T	0.01
16521	Icewind Dale II	PC	2002.0	Role-Playing	0.0	0.01	0.0	0.0	83.0	8.3	T	0.01
16522	Golden Time: Vivid Memories	PSV	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16523	Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable	PSP	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16524	Dungeons 2	PS4	2016.0	Role-Playing	0.01	0.0	0.0	0.0	61.0	7.9	T	0.01
16525	Tenjin Ranman: Happy GO Lucky!!	PSP	2010.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16526	Pro Evolution Soccer 2010	PC	2009.0	Sports	0.0	0.01	0.0	0.0	78.0	6.9	E	0.01
16527	Hoshigami: Ruining Blue Earth Remix	DS	2007.0	Role-Playing	0.0	0.0	0.01	0.0	55.0	7.9	T	0.01
16528	Carmageddon: Max Damage	PS4	2016.0	Action	0.01	0.0	0.0	0.0	51.0	5.5	M	0.01
16529	Getsuei Gakuen: kou	PSV	2013.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16530	Alone in the Dark	PC	2008.0	Adventure	0.0	0.01	0.0	0.0	55.0	5.7	M	0.01
16531	Rugby League Live 3	XOne	2015.0	Action	0.0	0.01	0.0	0.0		7.1	E	0.01
16532	The Cages: Pro Style Batting Practice	Wii	2010.0	Sports	0.01	0.0	0.0	0.0			E	0.01
16533	Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm	PSV	2016.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16534	Hotel Giant DS	DS	2008.0	Simulation	0.0	0.01	0.0	0.0			ND	0.01
16535	Clive Barker's Jericho	PC	2007.0	Shooter	0.0	0.01	0.0	0.0	63.0	7.5	M	0.01
16536	Shin Sangoku Musou 4 Special	X360	2005.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16537	Grand Prix Legends	PC	1997.0	Racing	0.0	0.01	0.0	0.0		7.5	E	0.01
16538	Bullet Soul: Tama Tamashii	X360	2011.0	Shooter	0.0	0.0	0.01	0.0			ND	0.01
16539	G1 Jockey 4 2007	PS2	2007.0	Sports	0.0	0.0	0.01	0.0			ND	0.01
16540	Element Girl: Love, Fashion and Friends	DS	2008.0	Adventure	0.0	0.01	0.0	0.0			ND	0.01
16541	Heart no Kuni no Alice: Wonderful Twin World	PSP	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16542	Assassin's Creed Chronicles	XOne	2016.0	Action	0.0	0.01	0.0	0.0		6.8	T	0.01
16543	Madagascar: Escape 2 Africa	PC	2008.0	Action	0.01	0.0	0.0	0.0	58.0	8.0	E10+	0.01
16544	Wade Hixton's Counter Punch	GBA	2004.0	Sports	0.01	0.0	0.0	0.0	78.0	9.5	T	0.01
16545	MotoGP 14 	PSV	2014.0	Racing	0.0	0.01	0.0	0.0		7.5	E	0.01
16546	Junjou Romanchika: Koi no Doki Doki Daisakusen	PS2	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16547	Sega Rally Revo	PC	2007.0	Racing	0.0	0.01	0.0	0.0	74.0	7.6	E	0.01
16548	Superstars V8 Racing	X360	2009.0	Racing	0.0	0.01	0.0	0.0	62.0		E	0.01
16549	Winning Eleven: Pro Evolution Soccer 2007	PC	2006.0	Sports	0.0	0.01	0.0	0.0	88.0		E	0.01
16550	Shin Koihime Musou: Otome Taisen * Sangokushi Engi	PS3	2014.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16551	Farming Simulator 2014	PSV	2014.0	Simulation	0.01	0.0	0.0	0.0			ND	0.01
16552	Horse Life 4: My Horse, My Friend, My Champion	3DS	2015.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16553	Heart no Kuni no Alice	PS2	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16554	Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou	PS2	2007.0	Fighting	0.0	0.0	0.01	0.0			ND	0.01
16555	Juggler DS	DS	2008.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16556	Naruto Shippuden: Ultimate Ninja Storm Collection	PS3	2016.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16557	Katekyoo Hitman Reborn! Kindan no Yami no Delta	Wii	2008.0	Action	0.0	0.0	0.01	0.0			ND	0.01
16558	Transformers: Prime	Wii	2012.0	Action	0.0	0.01	0.0	0.0			ND	0.01
16559	Amnesia Later	PSV	2014.0	Misc	0.0	0.0	0.01	0.0			ND	0.01
16560	Outdoors Unleashed: Alaska 3D	3DS	2011.0	Sports	0.01	0.0	0.0	0.0			T	0.01
16561	Razor Freestyle Scooter	GBA	2001.0	Sports	0.01	0.0	0.0	0.0			ND	0.01
16562	Vitamin Y	DS	2008.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16563	Egg Mania: Eggstreme Madness	GC	2002.0	Puzzle	0.01	0.0	0.0	0.0	64.0	8.0	E	0.01
16564	Magicians Academy	PS2	2007.0	Role-Playing	0.0	0.0	0.01	0.0			ND	0.01
16565	Memories Off #5: Togireta Film	PSP	2009.0	Adventure	0.0	0.0	0.01	0.0			ND	0.01
16566	Luxor: Pharaoh's Challenge	DS	2007.0	Puzzle	0.0	0.01	0.0	0.0			E	0.01
